Name,Address,Region,Town,Longtitude,Latitude,path
東華皮影戲,高雄市815大社區三民路376巷3號,高雄市,大社區,120.34282,22.73118,location_images/東華皮影戲.jpg
觀音里酒沽井,高雄市815大社區中華路17巷,高雄市,大社區,120.34886,22.72782,location_images/觀音里酒沽井.jpg
舉人石與舉人轎,高雄市815大社區中華路143巷,高雄市,大社區,120.35476,22.72745,location_images/舉人石與舉人轎.jpg
高雄路竹天后宮,高雄市821路竹區聖母街60-1號,高雄市,路竹區,120.25488,22.86622,location_images/高雄路竹天后宮.jpg
高雄科學園區-尋找公共藝術,高雄市821路竹區路科五路23號,高雄市,路竹區,120.25604,22.83081,location_images/高雄科學園區-尋找公共藝術.jpg
新威景觀大橋,高雄市844六龜區新威大橋 (位在台28線45Km處，位於六龜大橋與大津橋間，連結了台28線及台27線。),高雄市,六龜區,120.63812,22.89148,location_images/新威景觀大橋.jpg
新堀江商圈,高雄市800新興區五福二路與中山路口交會路口,高雄市,新興區,120.3019,22.62326,location_images/新堀江商圈.jpg
大湖番茄會社,高雄市829湖內區中山路一段360號,高雄市,湖內區,120.24245,22.88951,location_images/大湖番茄會社.jpg
葫蘆雕刻藝術館,高雄市846杉林區大愛里大愛路１號,高雄市,杉林區,120.54161,22.96941,location_images/葫蘆雕刻藝術館.jpg
黃家伙房,高雄市846杉林區清水路合興巷,高雄市,杉林區,120.53214,22.9604,location_images/黃家伙房.jpg
永安宮,高雄市828永安區永華里永安路49號,高雄市,永安區,120.22492,22.81819,location_images/永安宮.jpg
天文宮,高雄市828永安區維新里保安路5巷4號,高雄市,永安區,120.24022,22.81291,location_images/天文宮.jpg
文興宮,高雄市828永安區維新里維新路光明9巷66號,高雄市,永安區,120.24641,22.8046,location_images/文興宮.jpg
鑽石沙灣海岸景色,高雄市828永安區新港里石斑路,高雄市,永安區,120.20755,22.82133,location_images/鑽石沙灣海岸景色.jpg
永新灣,高雄市828永安區新港里石斑路,高雄市,永安區,120.21001,22.81513,location_images/永新灣.jpg
烏林投步道,高雄市828永安區興達路興達巷67之5號 (前往烏林投社區先找到玄德宮，再往前約50公尺),高雄市,永安區,120.20085,22.84051,location_images/烏林投步道.jpg
維新彩繪村,高雄市828永安區維新里光明10巷,高雄市,永安區,120.24544,22.80601,location_images/維新彩繪村.jpg
永安濕地,高雄市828永安區鹽田里永達路81號,高雄市,永安區,120.21152,22.83586,location_images/永安濕地.jpg
見城之道,高雄市813左營區龜山巷157-2號,高雄市,左營區,120.29142,22.67694,location_images/見城之道.jpg
中央公園,高雄市800新興區文橫一路5巷,高雄市,新興區,120.30185,22.6242,location_images/中央公園.jpg
再見捌捌陸-臺灣眷村文化園區,高雄市813左營區明德新村2、3、4、10、11號,高雄市,左營區,120.289,22.69249,location_images/再見捌捌陸-臺灣眷村文化園區.jpg
芒果咖秋,高雄市813左營區蓮潭路400號(高雄孔廟西廡),高雄市,左營區,120.29904,22.68924,location_images/芒果咖秋.jpg
左營舊城車站,高雄市813左營區翠華路1050號B1,高雄市,左營區,120.29357,22.67396,location_images/左營舊城車站.jpg
內惟車站,高雄市804鼓山區翠華路500號,高雄市,鼓山區,120.28719,22.66613,location_images/內惟車站.jpg
美術館車站,高雄市804鼓山區翠華路 246 號,高雄市,鼓山區,120.28117,22.65153,location_images/美術館車站.jpg
民族車站,高雄市807三民區凱旋一路260號,高雄市,三民區,120.3144,22.63865,location_images/民族車站.jpg
科工館車站,高雄市807三民區大順三路307號,高雄市,苓雅區,120.32708,22.63677,location_images/科工館車站.jpg
正義車站,高雄市802苓雅區正義路 308 號,高雄市,三民區,120.34266,22.63471,location_images/正義車站.jpg
鳳山車站,高雄市830鳳山區曹公路68號,高雄市,鳳山區,120.35825,22.63172,location_images/鳳山車站.jpg
高雄車站,高雄市807三民區港西里建國二路 318 號,高雄市,三民區,120.30311,22.63832,location_images/高雄車站.jpg
鼓山車站,高雄市804鼓山區鐵路街20巷6號,高雄市,鼓山區,120.27982,22.64137,location_images/鼓山車站.jpg
三塊厝舊站,高雄市807三民區三德西街90巷8號,高雄市,三民區,120.29387,22.63872,location_images/三塊厝舊站.jpg
吉林夜市(吉林夜市美食街攤集場),高雄市807三民區熱河一街與十全一路之間的吉林街,高雄市,三民區,120.30635,22.64463,location_images/吉林夜市(吉林夜市美食街攤集場).jpg
永添藝術・金馬賓館當代美術館,高雄市804鼓山區鼓山一路111號,高雄市,鼓山區,120.27878,22.62767,location_images/永添藝術・金馬賓館當代美術館.jpg
宏裕行花枝丸館,高雄市806前鎮區新生路240號,高雄市,前鎮區,120.31548,22.57749,location_images/宏裕行花枝丸館.jpg
市境之南樹,高雄市832林園區東汕路32號,高雄市,林園區,120.41382,22.47626,location_images/市境之南樹.jpg
壽天宮,高雄市820岡山區壽天里公園路40號,高雄市,岡山區,120.29112,22.79814,location_images/壽天宮.jpg
水璉、牛山海岸,花蓮縣974壽豐鄉牛山39之5號,花蓮縣,壽豐鄉,121.5694,23.76344,location_images/水璉、牛山海岸.jpg
石梯坪,花蓮縣977豐濱鄉石梯坪52號,花蓮縣,豐濱鄉,121.51173,23.48525,location_images/石梯坪.jpg
長虹橋,花蓮縣977豐濱鄉台11線68公里處,花蓮縣,豐濱鄉,121.48904,23.46845,location_images/長虹橋.jpg
北回歸線,花蓮縣977豐濱鄉台11線70.5公里處,花蓮縣,豐濱鄉,121.49617,23.45141,location_images/北回歸線.jpg
金樽,臺東縣959東河鄉七里橋11號,臺東縣,東河鄉,121.27975,22.9451,location_images/金樽.jpg
加路蘭,臺東縣950臺東市台11線157公里處,臺東縣,臺東市,121.197,22.8065,location_images/加路蘭.jpg
富岡地質公園 (小野柳),臺東縣950臺東市松江路一段500號,臺東縣,臺東市,121.196,22.7954,location_images/富岡地質公園 (小野柳).jpg
都蘭,臺東縣959東河鄉都蘭,臺東縣,東河鄉,121.22606,22.87192,location_images/都蘭.jpg
成功新港漁港,臺東縣961成功鎮港邊路19號,臺東縣,成功鎮,121.37685,23.1032,location_images/成功新港漁港.jpg
烏石鼻,臺東縣962長濱鄉介於長濱與石雨傘間，約在台11線97.5公里處,臺東縣,長濱鄉,121.41745,23.22769,location_images/烏石鼻.jpg
阿美族民俗中心,臺東縣961成功鎮新村路25號,臺東縣,成功鎮,121.3255,23.01779,location_images/阿美族民俗中心.jpg
紫坪,臺東縣951綠島鄉溫泉路256號,,,121.49991,22.63394,location_images/紫坪.jpg
帆船鼻大草原,臺東縣951綠島鄉溫泉路167號,,,121.5069,22.63366,location_images/帆船鼻大草原.jpg
哈巴狗與睡美人岩,臺東縣951綠島鄉環島公路8公里處,,,121.50952,22.65502,location_images/哈巴狗與睡美人岩.jpg
國家人權博物館-白色恐怖綠島紀念園區,臺東縣951綠島鄉將軍岩20號,臺東縣,綠島鄉,121.49626,22.67518,location_images/國家人權博物館-白色恐怖綠島紀念園區.jpg
牛頭山、樓門岩,臺東縣951綠島鄉環島公路6公里處,臺東縣,綠島鄉,121.50767,22.67675,location_images/牛頭山、樓門岩.jpg
樟原,臺東縣962長濱鄉樟原路67號,臺東縣,長濱鄉,121.4828,23.41314,location_images/樟原.jpg
富山漁業資源保育區,臺東縣954卑南鄉杉原20號,臺東縣,卑南鄉,121.18577,22.83271,location_images/富山漁業資源保育區.jpg
富岡漁港,臺東縣950臺東市富岡街297號,臺東縣,臺東市,121.19205,22.79164,location_images/富岡漁港.jpg
柚子湖,臺東縣951綠島鄉環島公路7公里處,臺東縣,綠島鄉,121.50864,22.66649,location_images/柚子湖.jpg
柴口浮潛區,臺東縣951綠島鄉環島公路2公里處,,,121.48278,22.67792,location_images/柴口浮潛區.jpg
美山驛站,臺東縣961成功鎮美山路139-2號,臺東縣,成功鎮,121.39992,23.15562,location_images/美山驛站.jpg
花蓮遊客中心,花蓮縣974壽豐鄉鹽寮村大坑5號,花蓮縣,壽豐鄉,121.60241,23.90455,location_images/花蓮遊客中心.jpg
秀姑巒溪遊客中心,花蓮縣978瑞穗鄉中山路三段215號,花蓮縣,瑞穗鄉,121.40108,23.48789,location_images/秀姑巒溪遊客中心.jpg
八仙洞遊客中心,臺東縣962長濱鄉三間村水母丁1-4號,臺東縣,長濱鄉,121.47724,23.39642,location_images/八仙洞遊客中心.jpg
三仙台遊客中心,臺東縣961成功鎮三仙里基翬路87號,臺東縣,成功鎮,121.4071,23.12326,location_images/三仙台遊客中心.jpg
小野柳遊客中心,臺東縣950臺東市松江路一段500號,臺東縣,臺東市,121.19607,22.79564,location_images/小野柳遊客中心.jpg
綠島遊客中心,臺東縣951綠島鄉南寮村298號,臺東縣,綠島鄉,121.4689,22.66859,location_images/綠島遊客中心.jpg
都歷遊客中心,臺東縣961成功鎮信義里新村路25號,臺東縣,成功鎮,121.32488,23.02011,location_images/都歷遊客中心.jpg
奚卜蘭遊客中心(新太平洋一號店),花蓮縣977豐濱鄉靜浦村靜浦8-1號,花蓮縣,豐濱鄉,121.48854,23.46663,location_images/奚卜蘭遊客中心(新太平洋一號店).jpg
月光小棧,臺東縣959東河鄉都蘭村46鄰20號,臺東縣,東河鄉,121.21055,22.88752,location_images/月光小棧.jpg
比西里岸,臺東縣950臺東市白守蓮社區,臺東縣,成功鎮,121.40076,23.12967,location_images/比西里岸.jpg
宜灣卡片教堂,臺東縣961成功鎮博愛里宜灣路11號,臺東縣,成功鎮,121.39645,23.20697,location_images/宜灣卡片教堂.jpg
金剛大道,臺東縣962長濱鄉長光社區忠勇自行車步道(東13線，長光產業道路),臺東縣,長濱鄉,121.44752,23.3303,location_images/金剛大道.jpg
鹽寮,花蓮縣974壽豐鄉鹽寮村,花蓮縣,壽豐鄉,121.6038,23.90294,location_images/鹽寮.jpg
成功海洋環境教室,臺東縣961成功鎮港邊路1之 5 號,臺東縣,成功鎮,121.3795,23.09935,location_images/成功海洋環境教室.jpg
成功海濱公園,臺東縣961成功鎮民富路,臺東縣,成功鎮,121.38497,23.10405,location_images/成功海濱公園.jpg
都歷園區,臺東縣961成功鎮新村路25號,臺東縣,成功鎮,121.32496,23.02035,location_images/都歷園區.jpg
吉貝嶼,澎湖縣白沙鄉吉貝嶼,澎湖縣,白沙鄉,119.60246,23.73025,location_images/吉貝嶼.jpg
姑婆嶼,澎湖縣白沙鄉姑婆嶼,澎湖縣,白沙鄉,119.5563,23.7157,location_images/姑婆嶼.jpg
員貝嶼,澎湖縣白沙鄉員貝嶼,澎湖縣,白沙鄉,119.632,23.6472,location_images/員貝嶼.jpg
小白沙嶼,澎湖縣白沙鄉小白沙嶼,澎湖縣,白沙鄉,119.66664,23.67845,location_images/小白沙嶼.jpg
鳥嶼,澎湖縣白沙鄉鳥嶼,澎湖縣,白沙鄉,119.65943,23.66186,location_images/鳥嶼.jpg
重光里˙漳水神石碑,澎湖縣馬公市重光里運動公園東側,澎湖縣,馬公市,119.57017,23.58361,location_images/重光里˙漳水神石碑.jpg
重光里˙凌霄寶塔,澎湖縣馬公市重光里西方，鄰澎35鄉道,澎湖縣,馬公市,119.56792,23.58428,location_images/重光里˙凌霄寶塔.jpg
案山里˙平安寶塔,澎湖縣馬公市案山里海軍第二造船廠南側防坡堤旁,澎湖縣,馬公市,119.57469,23.55667,location_images/案山里˙平安寶塔.jpg
安宅里˙嶼仔尖塔,澎湖縣馬公市安宅漁港西南側，中營前方之潮間帶上,,,119.597,23.5765,location_images/安宅里˙嶼仔尖塔.jpg
小門村˙鐵鑠石塔,澎湖縣西嶼鄉小門村落西方山丘上,澎湖縣,西嶼鄉,119.515,23.65328,location_images/小門村˙鐵鑠石塔.jpg
龍門村˙石塔,澎湖縣湖西鄉龍門村落東北方，後灣沙灘西內側,澎湖縣,湖西鄉,119.678,23.56583,location_images/龍門村˙石塔.jpg
青螺村˙陽明妙塔,澎湖縣湖西鄉坐落青螺村虎頭山，鄰近青螺漁港,澎湖縣,湖西鄉,119.65,23.60358,location_images/青螺村˙陽明妙塔.jpg
沙港村˙花後塔,澎湖縣湖西鄉沙港中漁港旁潮間帶，俗稱花後海上,澎湖縣,湖西鄉,119.62635,23.60598,location_images/沙港村˙花後塔.jpg
沙港村˙大尾尖頂塔,澎湖縣湖西鄉沙港村土地公前北極殿西北方,澎湖縣,湖西鄉,119.629,23.60547,location_images/沙港村˙大尾尖頂塔.jpg
竹灣,澎湖縣西嶼鄉竹灣村,澎湖縣,西嶼鄉,119.51367,23.63243,location_images/竹灣.jpg
青灣仙人掌公園,澎湖縣馬公市嵵裡里嵵裡306號,,,119.56693,23.52568,location_images/青灣仙人掌公園.jpg
林投沙灘,澎湖縣湖西鄉澎20鄉道21號,澎湖縣,湖西鄉,119.63869,23.55585,location_images/林投沙灘.jpg
澎湖水族館,澎湖縣白沙鄉岐頭村58號,澎湖縣,白沙鄉,119.6079,23.65189,location_images/澎湖水族館.jpg
澎湖觀音亭,澎湖縣馬公市介壽路7號,澎湖縣,馬公市,119.56207,23.56759,location_images/澎湖觀音亭.jpg
龍門濱海園區,澎湖縣湖西鄉龍門濱海園區,澎湖縣,湖西鄉,119.66151,23.57737,location_images/龍門濱海園區.jpg
後寮三十人公廟,澎湖縣白沙鄉澎8-1鄉道,澎湖縣,白沙鄉,119.5699,23.66241,location_images/後寮三十人公廟.jpg
漁翁島遊客中心,澎湖縣西嶼鄉1之2號,澎湖縣,西嶼鄉,119.51367,23.60546,location_images/漁翁島遊客中心.jpg
小門自然紀念物,澎湖縣西嶼鄉11-12號,澎湖縣,西嶼鄉,119.51367,23.60546,location_images/小門自然紀念物.jpg
小門菜宅,澎湖縣西嶼鄉小門嶼,澎湖縣,西嶼鄉,119.51961,23.64858,location_images/小門菜宅.jpg
小池角雙曲橋&虎目石滬,澎湖縣西嶼鄉西嶼池,澎湖縣,西嶼鄉,119.50845,23.60078,location_images/小池角雙曲橋&虎目石滬.jpg
五孔頂步道&五孔頂碉堡,澎湖縣西嶼鄉五孔頂步道,澎湖縣,西嶼鄉,119.51118,23.58061,location_images/五孔頂步道&五孔頂碉堡.jpg
西嶼彈藥本庫,澎湖縣西嶼鄉西嶼彈藥本庫,澎湖縣,西嶼鄉,119.50879,23.56846,location_images/西嶼彈藥本庫.jpg
桶盤嶼蓮花座,澎湖縣馬公市桶盤嶼,澎湖縣,馬公市,119.52156,23.51245,location_images/桶盤嶼蓮花座.jpg
虎井西山公園,澎湖縣馬公市虎井西山公園,澎湖縣,馬公市,119.51151,23.4897,location_images/虎井西山公園.jpg
花嶼,澎湖縣望安鄉花嶼,澎湖縣,望安鄉,119.3225,23.40361,location_images/花嶼.jpg
貓嶼,澎湖縣望安鄉貓嶼,澎湖縣,望安鄉,119.32125,23.32512,location_images/貓嶼.jpg
東吉嶼,澎湖縣望安鄉東吉嶼,澎湖縣,望安鄉,119.6725,23.25583,location_images/東吉嶼.jpg
西吉嶼,澎湖縣望安鄉西吉嶼,澎湖縣,望安鄉,119.61556,23.24917,location_images/西吉嶼.jpg
東嶼坪嶼,澎湖縣望安鄉東嶼坪嶼,澎湖縣,望安鄉,119.51667,23.25972,location_images/東嶼坪嶼.jpg
西嶼坪嶼,澎湖縣望安鄉西嶼坪嶼,澎湖縣,望安鄉,119.51667,23.25972,location_images/西嶼坪嶼.jpg
吉貝武聖殿,澎湖縣白沙鄉武聖殿,澎湖縣,白沙鄉,119.61324,23.74224,location_images/吉貝武聖殿.jpg
東方龍馬,澎湖縣白沙鄉東方龍馬,澎湖縣,白沙鄉,119.61925,23.74162,location_images/東方龍馬.jpg
吉貝石滬文化館,澎湖縣白沙鄉吉貝村182-2號,澎湖縣,白沙鄉,119.61224,23.74665,location_images/吉貝石滬文化館.jpg
目斗嶼燈塔,澎湖縣白沙鄉目斗嶼島,澎湖縣,白沙鄉,119.60028,23.78639,location_images/目斗嶼燈塔.jpg
北鐵砧嶼,澎湖縣白沙鄉目斗嶼島,澎湖縣,白沙鄉,119.60028,23.78639,location_images/北鐵砧嶼.jpg
金嶼,澎湖縣白沙鄉金嶼,澎湖縣,白沙鄉,119.59506,23.6925,location_images/金嶼.jpg
澎澎灘,澎湖縣白沙鄉澎澎灘,,,119.6397,23.65904,location_images/澎澎灘.jpg
雞善嶼,澎湖縣湖西鄉雞善嶼,澎湖縣,湖西鄉,119.68582,23.62662,location_images/雞善嶼.jpg
鎖港自行車休憩站,澎湖縣馬公市國宅段288-1,澎湖縣,馬公市,119.60572,23.54092,location_images/鎖港自行車休憩站.jpg
夢幻沙灘,澎湖縣西嶼鄉夢幻沙灘,,,119.50887,23.61191,location_images/夢幻沙灘.jpg
西嶼西臺遊客中心,澎湖縣西嶼鄉外垵村1鄰1之15號,澎湖縣,西嶼鄉,119.48994,23.56509,location_images/西嶼西臺遊客中心.jpg
澎湖天后宮,澎湖縣馬公市正義街1號,澎湖縣,馬公市,119.56403,23.56468,location_images/澎湖天后宮.jpg
四眼井&乾益堂,澎湖縣馬公市中央街,澎湖縣,馬公市,119.56487,23.56487,location_images/四眼井&乾益堂.jpg
順承門,澎湖縣馬公市中山路（馬公商港旁）,澎湖縣,馬公市,119.56226,23.56307,location_images/順承門.jpg
觀音亭親水遊憩區,澎湖縣馬公市媽宮城牆西側海岸邊,澎湖縣,馬公市,119.56253,23.56761,location_images/觀音亭親水遊憩區.jpg
眷村文化園區,澎湖縣馬公市新復里,澎湖縣,馬公市,119.55825,23.56282,location_images/眷村文化園區.jpg
菜園休閒漁業區,澎湖縣馬公市菜園里,,,119.5953,23.55011,location_images/菜園休閒漁業區.jpg
鎖港南北石塔,澎湖縣馬公市鎖港里,澎湖縣,馬公市,119.60254,23.52551,location_images/鎖港南北石塔.jpg
嵵裡沙灘,澎湖縣馬公市嵵裡里,,,119.5671,23.5256,location_images/嵵裡沙灘.jpg
風櫃洞,澎湖縣馬公市風櫃里風櫃洞,澎湖縣,馬公市,119.54393,23.53756,location_images/風櫃洞.jpg
東衛石雕公園,澎湖縣馬公市東衛村,澎湖縣,馬公市,119.59767,23.57018,location_images/東衛石雕公園.jpg
虎井嶼遊憩區,澎湖縣馬公市虎井嶼,澎湖縣,馬公市,119.51352,23.48449,location_images/虎井嶼遊憩區.jpg
桶盤地質公園,澎湖縣馬公市桶盤里桶盤地質公園,澎湖縣,馬公市,119.52115,23.50954,location_images/桶盤地質公園.jpg
澎湖機場旅遊服務中心,澎湖縣湖西鄉隘門村126-5號,澎湖縣,湖西鄉,119.6297,23.56062,location_images/澎湖機場旅遊服務中心.jpg
菓葉觀日樓,澎湖縣湖西鄉菓葉村,澎湖縣,湖西鄉,119.68093,23.57884,location_images/菓葉觀日樓.jpg
北寮遊憩區,澎湖縣湖西鄉北寮村,澎湖縣,湖西鄉,119.67143,23.5967,location_images/北寮遊憩區.jpg
青螺溼地,澎湖縣湖西鄉青螺溼地,澎湖縣,湖西鄉,119.64715,23.59918,location_images/青螺溼地.jpg
中屯風力園區,澎湖縣白沙鄉中屯村,澎湖縣,白沙鄉,119.6058,23.6204,location_images/中屯風力園區.jpg
岐頭遊客中心,澎湖縣白沙鄉岐頭村16-5號,澎湖縣,白沙鄉,119.60928,23.64952,location_images/岐頭遊客中心.jpg
北海遊客中心,澎湖縣白沙鄉赤崁村37之4號,澎湖縣,白沙鄉,119.60354,23.66879,location_images/北海遊客中心.jpg
後寮遊客中心,澎湖縣白沙鄉後寮村104之18號,澎湖縣,白沙鄉,119.57081,23.67096,location_images/後寮遊客中心.jpg
通梁古榕,澎湖縣白沙鄉通樑村149號,澎湖縣,白沙鄉,119.55721,23.65679,location_images/通梁古榕.jpg
澎湖跨海大橋,澎湖縣白沙鄉通西嶼鄉橋樑,澎湖縣,白沙鄉,119.54639,23.64831,location_images/澎湖跨海大橋.jpg
吉貝遊客中心,澎湖縣白沙鄉吉貝村182之2號,澎湖縣,白沙鄉,119.61164,23.73883,location_images/吉貝遊客中心.jpg
小門嶼,澎湖縣西嶼鄉小門村,澎湖縣,西嶼鄉,119.52092,23.65114,location_images/小門嶼.jpg
小門地質探索館,澎湖縣西嶼鄉小門村11號,澎湖縣,西嶼鄉,119.51725,23.65388,location_images/小門地質探索館.jpg
二崁傳統聚落保存區,澎湖縣西嶼鄉二崁傳統聚落保存區,澎湖縣,西嶼鄉,119.51885,23.6045,location_images/二崁傳統聚落保存區.jpg
大菓葉柱狀玄武岩,澎湖縣西嶼鄉池東村10號,澎湖縣,西嶼鄉,119.51621,23.59602,location_images/大菓葉柱狀玄武岩.jpg
內垵沙灘,澎湖縣西嶼鄉內垵村西邊海濱,澎湖縣,西嶼鄉,119.49389,23.56998,location_images/內垵沙灘.jpg
西嶼東臺軍事史蹟園區,澎湖縣西嶼鄉內垵村,澎湖縣,西嶼鄉,119.50717,23.56843,location_images/西嶼東臺軍事史蹟園區.jpg
七美遊客中心,澎湖縣七美鄉南港村南滬59號,澎湖縣,七美鄉,119.42519,23.196,location_images/七美遊客中心.jpg
七美人塚,澎湖縣七美鄉南港村一鄰1-4號,澎湖縣,七美鄉,119.42519,23.196,location_images/七美人塚.jpg
望夫石,澎湖縣七美鄉望夫石,澎湖縣,七美鄉,119.4301,23.18745,location_images/望夫石.jpg
月鯉灣遊憩區,澎湖縣七美鄉月鯉灣遊憩區,澎湖縣,七美鄉,119.42968,23.1969,location_images/月鯉灣遊憩區.jpg
大獅風景區,澎湖縣七美鄉大獅風景區,澎湖縣,七美鄉,119.43535,23.20079,location_images/大獅風景區.jpg
龍埕,澎湖縣七美鄉龍埕,澎湖縣,七美鄉,119.43753,23.20174,location_images/龍埕.jpg
小台灣,澎湖縣七美鄉東湖村,澎湖縣,七美鄉,119.44357,23.20843,location_images/小台灣.jpg
雙心石滬,澎湖縣七美鄉雙心石滬,,,119.44697,23.22022,location_images/雙心石滬.jpg
南嶼城,澎湖縣七美鄉海豐村,澎湖縣,七美鄉,119.43534,23.20878,location_images/南嶼城.jpg
望安綠蠵龜觀光保育中心,澎湖縣望安鄉東安村1號之4,澎湖縣,望安鄉,119.50692,23.36496,location_images/望安綠蠵龜觀光保育中心.jpg
網垵口沙灘,澎湖縣望安鄉網垵口沙灘,澎湖縣,望安鄉,119.50316,23.35598,location_images/網垵口沙灘.jpg
花宅聚落(中社村),澎湖縣望安鄉花宅聚落(中社村),澎湖縣,望安鄉,119.49601,23.37013,location_images/花宅聚落(中社村).jpg
天台山,澎湖縣望安鄉天台山,澎湖縣,望安鄉,119.49371,23.3807,location_images/天台山.jpg
鴛鴦窟、藏軍洞,澎湖縣望安鄉鴛鴦窟、藏軍洞,澎湖縣,望安鄉,119.50047,23.35742,location_images/鴛鴦窟、藏軍洞.jpg
將軍澳嶼,澎湖縣望安鄉將軍澳嶼,澎湖縣,望安鄉,119.52769,23.36662,location_images/將軍澳嶼.jpg
第一賓館,澎湖縣馬公市介壽路15號,澎湖縣,馬公市,119.56408,23.56881,location_images/第一賓館.jpg
澎湖廳憲兵隊,澎湖縣馬公市民族路22號,澎湖縣,馬公市,119.56396,23.56519,location_images/澎湖廳憲兵隊.jpg
馬公金龜頭礮臺,澎湖縣馬公市介壽路7號,澎湖縣,馬公市,119.56074,23.56417,location_images/馬公金龜頭礮臺.jpg
新光兆豐休閒農場,花蓮縣975鳳林鎮林榮里永福街20號,花蓮縣,鳳林鎮,121.46304,23.802,location_images/新光兆豐休閒農場.jpg
鳳凰山莊(賽斯村),花蓮縣975鳳林鎮鳳凰路300號,花蓮縣,鳳林鎮,121.42556,23.75669,location_images/鳳凰山莊(賽斯村).jpg
箭瑛公園,花蓮縣975鳳林鎮,花蓮縣,鳳林鎮,121.49118,23.73134,location_images/箭瑛公園.jpg
瑞穗泛舟服務中心,花蓮縣978瑞穗鄉瑞良村中山路3段215號 (瑞穗火車站前直走大約5公里於193線88k處),花蓮縣,瑞穗鄉,121.39985,23.48745,location_images/瑞穗泛舟服務中心.jpg
北回歸線標誌公園,花蓮縣978瑞穗鄉舞鶴村 (臺9線大約260K東側),花蓮縣,瑞穗鄉,121.3574,23.46573,location_images/北回歸線標誌公園.jpg
安通溫泉區,花蓮縣981玉里鎮樂合里,花蓮縣,玉里鎮,121.34227,23.28032,location_images/安通溫泉區.jpg
羅山遊憩區,花蓮縣983富里鄉羅山村9鄰東湖39號,花蓮縣,富里鄉,121.27584,23.20159,location_images/羅山遊憩區.jpg
池上牧野渡假村,臺東縣958池上鄉新興村110號(約臺九線323.2K西側轉入),臺東縣,池上鄉,121.19633,23.10913,location_images/池上牧野渡假村.jpg
布農部落休閒農場,臺東縣953延平鄉桃源村11鄰191號,臺東縣,延平鄉,121.09081,22.90556,location_images/布農部落休閒農場.jpg
臺東原生應用植物園,臺東縣954卑南鄉明峰村試驗場8號,臺東縣,卑南鄉,121.10404,22.85277,location_images/臺東原生應用植物園.jpg
霧鹿峽谷,臺東縣957海端鄉(臺9線323K連接臺20甲線，然後接臺20線-南橫公路進入),臺東縣,海端鄉,121.0393,23.17381,location_images/霧鹿峽谷.jpg
山里車站與山里教堂,臺東縣954卑南鄉嘉豐村山里路108號,臺東縣,卑南鄉,121.13782,22.86188,location_images/山里車站與山里教堂.jpg
鈺展苗圃（落羽松秘境）,花蓮縣974壽豐鄉平和部落聯絡道路131號,花蓮縣,壽豐鄉,121.52529,23.89104,location_images/鈺展苗圃（落羽松秘境）.jpg
雲山水植物農場,花蓮縣974壽豐鄉豐坪路二段2巷201弄88號,花蓮縣,壽豐鄉,121.5087,23.8332,location_images/雲山水植物農場.jpg
興泉圳風鈴木,花蓮縣976光復鄉,花蓮縣,光復鄉,121.3866,23.59305,location_images/興泉圳風鈴木.jpg
拉索埃生態園區,花蓮縣976光復鄉大進街15巷(光復糖廠的後方),花蓮縣,光復鄉,121.42261,23.64948,location_images/拉索埃生態園區.jpg
大農大富平地森林園區,花蓮縣976光復鄉農場路31號,花蓮縣,光復鄉,121.41773,23.61485,location_images/大農大富平地森林園區.jpg
富興森林小火車,花蓮縣978瑞穗鄉,花蓮縣,瑞穗鄉,121.3995,23.58095,location_images/富興森林小火車.jpg
東里車站與東里鐵馬驛站,花蓮縣983富里鄉大莊路211號,花蓮縣,富里鄉,121.30413,23.2689,location_images/東里車站與東里鐵馬驛站.jpg
武陵綠色隧道,臺東縣955鹿野鄉台9線永嶺路,臺東縣,鹿野鄉,121.1253,22.95945,location_images/武陵綠色隧道.jpg
鹿野崑慈堂及鹿野神社,臺東縣955鹿野鄉龍田村光榮路308號,臺東縣,鹿野鄉,121.12048,22.90457,location_images/鹿野崑慈堂及鹿野神社.jpg
吉安慶修院,花蓮縣973吉安鄉吉安村中興路345之1號,花蓮縣,吉安鄉,121.56471,23.97369,location_images/吉安慶修院.jpg
吉利潭,花蓮縣976光復鄉大馬村,花蓮縣,光復鄉,121.39704,23.67975,location_images/吉利潭.jpg
霧鹿砲台,臺東縣957海端鄉 霧鹿村2鄰12號,臺東縣,海端鄉,121.04044,23.16988,location_images/霧鹿砲台.jpg
吉蒸牧場,花蓮縣978瑞穗鄉中山路三段230號,花蓮縣,瑞穗鄉,121.39876,23.4835,location_images/吉蒸牧場.jpg
鯉魚潭遊客中心,花蓮縣974壽豐鄉環潭北路100號,花蓮縣,壽豐鄉,121.50803,23.93493,location_images/鯉魚潭遊客中心.jpg
鶴岡遊客中心,花蓮縣978瑞穗鄉鶴岡村17鄰興鶴路二段168號,花蓮縣,瑞穗鄉,121.39087,23.52407,location_images/鶴岡遊客中心.jpg
羅山遊客中心,花蓮縣983富里鄉9鄰東湖39號,花蓮縣,富里鄉,121.2759,23.20164,location_images/羅山遊客中心.jpg
鹿野遊客中心,臺東縣955鹿野鄉永安村高台路46號,臺東縣,鹿野鄉,121.12508,22.92384,location_images/鹿野遊客中心.jpg
卑南遊客中心,臺東縣954卑南鄉賓朗村16鄰賓朗路286號,臺東縣,卑南鄉,121.09499,22.8008,location_images/卑南遊客中心.jpg
