title,image,area_1,area_2,latitude,longitude,address
參山國家風景區-獅山遊客中心,/hotspots/taiwan_img/參山國家風景區-獅山遊客中心.jpg,新竹縣,峨眉鄉,24.654881,121.02448,新竹縣峨眉鄉七星村六寮60-8號
清泉風景特定區,/hotspots/taiwan_img/清泉風景特定區.jpg,新竹縣,五峰鄉,24.5753,121.10523,新竹縣五峰鄉
尖石巨木群,/hotspots/taiwan_img/尖石巨木群.jpg,新竹縣,尖石鄉,24.706684,121.20497,新竹縣尖石鄉
霞喀羅國家步道,/hotspots/taiwan_img/霞喀羅國家步道.jpg,新竹縣,五峰鄉,24.561412,121.17834,新竹縣五峰鄉
馬武督探索森林,/hotspots/taiwan_img/馬武督探索森林.jpg,新竹縣,關西鎮,24.76785,121.28136,新竹縣關西鎮錦山里12鄰138-3號
小叮噹科學主題樂園,/hotspots/taiwan_img/小叮噹科學主題樂園.jpg,新竹縣,新豐鄉,24.868971,120.98005,新竹縣新豐鄉康和路199號
清泉溫泉,/hotspots/taiwan_img/清泉溫泉.jpg,新竹縣,五峰鄉,24.574652,121.1052,新竹縣五峰鄉
湖口老街,/hotspots/taiwan_img/湖口老街.jpg,新竹縣,湖口鄉,24.876872,121.05514,新竹縣湖口鄉湖口老街
錦屏溫泉,/hotspots/taiwan_img/錦屏溫泉.jpg,新竹縣,尖石鄉,24.687287,121.22228,新竹縣尖石鄉錦屏村
張學良文化園區,/hotspots/taiwan_img/張學良文化園區.jpg,新竹縣,五峰鄉,24.572472,121.10536,新竹縣五峰鄉桃山村清泉256-6號
綠世界生態農場,/hotspots/taiwan_img/綠世界生態農場.jpg,新竹縣,北埔鄉,24.698809,121.07109,新竹縣北埔鄉大湖村20號
六寮古道,/hotspots/taiwan_img/六寮古道.jpg,新竹縣,峨眉鄉,24.655282,121.02327,新竹縣峨眉鄉七星村六寮69號
歇心茶樓,/hotspots/taiwan_img/歇心茶樓.jpg,新竹縣,峨眉鄉,24.654942,121.0245,新竹縣峨眉鄉七星村六寮60-8號
萬瑞森林樂園,/hotspots/taiwan_img/萬瑞森林樂園.jpg,新竹縣,橫山鄉,24.702988,121.13463,新竹縣橫山鄉橫山村23鄰23號
竹塹城迎曦門,/hotspots/taiwan_img/竹塹城迎曦門.jpg,新竹市,東區,24.80416,120.97024,新竹市東區東門街
新竹都城隍廟,/hotspots/taiwan_img/新竹都城隍廟.jpg,新竹市,北區,24.804243,120.96614,新竹市北區中山路75號
青草湖,/hotspots/taiwan_img/青草湖.jpg,新竹市,東區,24.774934,120.9709,新竹市東區
十七公里海岸風景區,/hotspots/taiwan_img/十七公里海岸風景區.jpg,新竹市,北區,24.846239,120.92589,新竹市北區
十八尖山,/hotspots/taiwan_img/十八尖山.jpg,新竹市,東區,24.792534,120.98459,新竹市東區博愛街及寶山路
玻璃工藝博物館,/hotspots/taiwan_img/玻璃工藝博物館.jpg,新竹市,北區,24.801313,120.97811,新竹市北區東大路一段2號
新竹州廳（新竹市政府）,/hotspots/taiwan_img/新竹州廳（新竹市政府）.jpg,新竹市,北區,24.806764,120.96879,新竹市北區中正路120號
影像博物館,/hotspots/taiwan_img/影像博物館.jpg,新竹市,東區,24.804924,120.96961,新竹市東區中正路65號
奮起湖風景區,/hotspots/taiwan_img/奮起湖風景區.jpg,嘉義縣,竹崎鄉,23.50419,120.69592,嘉義縣竹崎鄉中和村奮起湖
阿里山國家森林遊樂區,/hotspots/taiwan_img/阿里山國家森林遊樂區.jpg,嘉義縣,阿里,23.511294,120.80367,嘉義縣阿里山鄉中正村59號
阿里山國家風景區-觸口遊客中心,/hotspots/taiwan_img/阿里山國家風景區-觸口遊客中心.jpg,嘉義縣,番路鄉,23.446268,120.58525,嘉義縣番路鄉觸口村車埕51號
瑞里風景區,/hotspots/taiwan_img/瑞里風景區.jpg,嘉義縣,梅山鄉,23.540082,120.66892,嘉義縣梅山鄉
東石漁人碼頭（東石漁港）,/hotspots/taiwan_img/東石漁人碼頭（東石漁港）.jpg,嘉義縣,東石鄉,23.448865,120.13533,嘉義縣東石鄉彩霞大道420號
布袋觀光漁市,/hotspots/taiwan_img/布袋觀光漁市.jpg,嘉義縣,布袋鎮,23.379479,120.15556,嘉義縣布袋鎮中山路3號
仁義潭水庫,/hotspots/taiwan_img/仁義潭水庫.jpg,嘉義縣,番路鄉,23.461,120.50225,嘉義縣番路鄉
西拉雅國家風景區-中埔遊客中心,/hotspots/taiwan_img/西拉雅國家風景區-中埔遊客中心.jpg,嘉義縣,中埔鄉,23.400707,120.51207,嘉義縣中埔鄉同仁村同仁1-9號
布袋鹽場,/hotspots/taiwan_img/布袋鹽場.jpg,嘉義縣,布袋鎮,23.381454,120.16863,嘉義縣布袋鎮新厝仔13號
太平雲梯,/hotspots/taiwan_img/太平雲梯.jpg,嘉義縣,梅山鄉,23.559601,120.60008,嘉義縣梅山鄉太平村下坑仔5號
好美寮自然保護區,/hotspots/taiwan_img/好美寮自然保護區.jpg,嘉義縣,布袋鎮,23.363065,120.13124,嘉義縣布袋鎮好美里
鰲鼓濕地,/hotspots/taiwan_img/鰲鼓濕地.jpg,嘉義縣,東石鄉,23.506427,120.11924,嘉義縣東石鄉
國立故宮博物院南部院區,/hotspots/taiwan_img/國立故宮博物院南部院區.jpg,嘉義縣,太保市,23.473129,120.29271,嘉義縣太保市故宮大道888號
高跟鞋教堂,/hotspots/taiwan_img/高跟鞋教堂.jpg,嘉義縣,布袋鎮,23.377751,120.14875,嘉義縣布袋鎮海興街6號
頂湖自然生態園區,/hotspots/taiwan_img/頂湖自然生態園區.jpg,嘉義縣,阿里,23.491319,120.72185,嘉義縣阿里山鄉
觸口天長地久橋,/hotspots/taiwan_img/觸口天長地久橋.jpg,嘉義縣,番路鄉,23.43888,120.60598,嘉義縣番路鄉
圓潭生態園區,/hotspots/taiwan_img/圓潭生態園區.jpg,嘉義縣,竹崎鄉,23.528943,120.65933,嘉義縣竹崎鄉
隙頂象山觀景臺,/hotspots/taiwan_img/隙頂象山觀景臺.jpg,嘉義縣,番路鄉,23.431459,120.66397,嘉義縣番路鄉
牛埔仔愛情大草原,/hotspots/taiwan_img/牛埔仔愛情大草原.jpg,嘉義縣,番路鄉,23.443655,120.59088,嘉義縣番路鄉觸口村車埕15號
洲南鹽場,/hotspots/taiwan_img/洲南鹽場.jpg,嘉義縣,布袋鎮,23.383929,120.16737,嘉義縣布袋鎮新厝仔402號
鄒族自然與文化中心,/hotspots/taiwan_img/鄒族自然與文化中心.jpg,嘉義縣,阿里,23.453945,120.74937,嘉義縣阿里山鄉達邦村21號
庫巴（男子集會所）,/hotspots/taiwan_img/庫巴（男子集會所）.jpg,嘉義縣,阿里,23.45485,120.74955,嘉義縣阿里山鄉達邦村
日警官舍,/hotspots/taiwan_img/日警官舍.jpg,嘉義縣,阿里,23.453702,120.74892,嘉義縣阿里山鄉達邦村
嘉義公園,/hotspots/taiwan_img/嘉義公園.jpg,嘉義市,東區,23.483329,120.46523,嘉義市東區啟明路264號
蘭潭風景區,/hotspots/taiwan_img/蘭潭風景區.jpg,嘉義市,東區,23.466438,120.47924,嘉義市東區小雅路
阿里山森林鐵路,/hotspots/taiwan_img/阿里山森林鐵路.jpg,嘉義市,西區,23.479118,120.44113,嘉義市西區中山路528號
嘉義文化路夜市,/hotspots/taiwan_img/嘉義文化路夜市.jpg,嘉義市,東區,23.479481,120.44969,嘉義市東區文化路
嘉義樹木園,/hotspots/taiwan_img/嘉義樹木園.jpg,嘉義市,東區,23.483881,120.46646,嘉義市東區山子頂270號
嘉義市立文化中心,/hotspots/taiwan_img/嘉義市立文化中心.jpg,嘉義市,東區,23.487285,120.45233,嘉義市東區忠孝路275號
嘉義市立博物館,/hotspots/taiwan_img/嘉義市立博物館.jpg,嘉義市,東區,23.487208,120.45175,嘉義市東區忠孝路275-1號
嘉義市史蹟資料館,/hotspots/taiwan_img/嘉義市史蹟資料館.jpg,嘉義市,東區,23.481039,120.46748,嘉義市東區公園街42號
阿里山森林鐵路車庫園區,/hotspots/taiwan_img/阿里山森林鐵路車庫園區.jpg,嘉義市,東區,23.486342,120.45126,嘉義市東區林森西路2號
阿里山林業村暨檜意森活村,/hotspots/taiwan_img/阿里山林業村暨檜意森活村.jpg,嘉義市,東區,23.48599,120.44843,嘉義市東區林森西路4號
安平古堡,/hotspots/taiwan_img/安平古堡.jpg,臺南市,安平區,23.001509,120.16062,臺南市安平區國勝路82號
關子嶺溫泉,/hotspots/taiwan_img/關子嶺溫泉.jpg,臺南市,白河區,23.339651,120.50439,臺南市白河區
赤崁樓,/hotspots/taiwan_img/赤崁樓.jpg,臺南市,中西區,22.997478,120.20254,臺南市中西區民族路二段212號
億載金城,/hotspots/taiwan_img/億載金城.jpg,臺南市,安平區,22.987883,120.15925,臺南市安平區光州路3號
延平郡王祠,/hotspots/taiwan_img/延平郡王祠.jpg,臺南市,中西區,22.987844,120.20778,臺南市中西區開山路152號
草山月世界,/hotspots/taiwan_img/草山月世界.jpg,臺南市,左鎮區,22.985992,120.44218,臺南市左鎮區
西拉雅國家風景區,/hotspots/taiwan_img/西拉雅國家風景區.jpg,臺南市,官田區,23.188554,120.33619,臺南市官田區官田里福田路99號
七股鹽山,/hotspots/taiwan_img/七股鹽山.jpg,臺南市,七股區,23.154125,120.09999,臺南市七股區鹽埕里66號
台江國家公園,/hotspots/taiwan_img/台江國家公園.jpg,臺南市,安南區,23.00287,120.13626,臺南市安南區四草大道118號
祀典武廟,/hotspots/taiwan_img/祀典武廟.jpg,臺南市,中西區,22.996403,120.20215,臺南市中西區永福路二段229號
奇美博物館,/hotspots/taiwan_img/奇美博物館.jpg,臺南市,仁德區,22.934752,120.22605,臺南市仁德區文華路二段66號
雲嘉南濱海國家風景區-北門遊客中心,/hotspots/taiwan_img/雲嘉南濱海國家風景區-北門遊客中心.jpg,臺南市,北門區,23.267152,120.12396,臺南市北門區北門里200號
井仔腳瓦盤鹽田,/hotspots/taiwan_img/井仔腳瓦盤鹽田.jpg,臺南市,北門區,23.25883,120.10756,臺南市北門區永華里井仔腳
南鯤鯓代天府,/hotspots/taiwan_img/南鯤鯓代天府.jpg,臺南市,北門區,23.286086,120.14313,臺南市北門區鯤江976號
大天后宮,/hotspots/taiwan_img/大天后宮.jpg,臺南市,中西區,22.996616,120.20154,臺南市中西區永福路二段227巷18號
虎頭埤風景區,/hotspots/taiwan_img/虎頭埤風景區.jpg,臺南市,新化區,23.027118,120.33603,臺南市新化區中興路42巷36號
七股潟湖,/hotspots/taiwan_img/七股潟湖.jpg,臺南市,七股區,23.134676,120.06513,臺南市七股區
曾文水庫,/hotspots/taiwan_img/曾文水庫.jpg,臺南市,楠西區,23.25055,120.53671,臺南市楠西區密枝里70號
黑面琵鷺保護區,/hotspots/taiwan_img/黑面琵鷺保護區.jpg,臺南市,七股區,23.079186,120.05309,臺南市七股區十份里海埔47號
柳營尖山埤渡假村,/hotspots/taiwan_img/柳營尖山埤渡假村.jpg,臺南市,柳營區,23.264258,120.39403,臺南市柳營區旭山里60號
走馬瀨農場,/hotspots/taiwan_img/走馬瀨農場.jpg,臺南市,大內區,23.137177,120.42985,臺南市大內區二溪里唭子瓦60號
烏山頭水庫風景區（珊瑚潭）,/hotspots/taiwan_img/烏山頭水庫風景區（珊瑚潭）.jpg,臺南市,官田區,23.207888,120.36338,臺南市官田區嘉南里68-2號
雲嘉南濱海國家風景區,/hotspots/taiwan_img/雲嘉南濱海國家風景區.jpg,臺南市,北門區,23.268768,120.12421,臺南市北門區北門里舊埕119號
台灣鹽博物館,/hotspots/taiwan_img/台灣鹽博物館.jpg,臺南市,七股區,23.155418,120.10596,臺南市七股區鹽埕里69號
臺南安平-臺灣之名源自安平,/hotspots/taiwan_img/臺南安平-臺灣之名源自安平.jpg,臺南市,安平區,23.001509,120.16062,臺南市安平區
黑面琵鷺生態展示館,/hotspots/taiwan_img/黑面琵鷺生態展示館.jpg,臺南市,七股區,23.08135,120.06267,臺南市七股區十份里海埔47號
頑皮世界野生動物園,/hotspots/taiwan_img/頑皮世界野生動物園.jpg,臺南市,學甲區,23.281004,120.20947,臺南市學甲區頂洲75-25號
七股海產街,/hotspots/taiwan_img/七股海產街.jpg,臺南市,七股區,23.13818,120.11378,臺南市七股區
臺南孔廟,/hotspots/taiwan_img/臺南孔廟.jpg,臺南市,中西區,22.990444,120.2043,臺南市中西區南門路2號
臺灣烏腳病醫療紀念館,/hotspots/taiwan_img/臺灣烏腳病醫療紀念館.jpg,臺南市,北門區,23.269598,120.12371,臺南市北門區永隆里27號
臺南天壇,/hotspots/taiwan_img/臺南天壇.jpg,臺南市,中西區,22.993767,120.20417,臺南市中西區忠義路二段84巷16號
南化水庫,/hotspots/taiwan_img/南化水庫.jpg,臺南市,南化區,23.086303,120.53678,臺南市南化區玉山里139號
東隆文化中心,/hotspots/taiwan_img/東隆文化中心.jpg,臺南市,北門區,23.238274,120.1117,臺南市北門區三寮灣127-3號
林初埤木棉花道,/hotspots/taiwan_img/林初埤木棉花道.jpg,臺南市,白河區,23.378123,120.40994,臺南市白河區玉豐里林初埤
國聖港燈塔,/hotspots/taiwan_img/國聖港燈塔.jpg,臺南市,七股區,23.100716,120.03599,臺南市七股區國聖港
鹽水武廟,/hotspots/taiwan_img/鹽水武廟.jpg,臺南市,鹽水區,23.323823,120.26577,臺南市鹽水區武廟路87號
麻豆代天府,/hotspots/taiwan_img/麻豆代天府.jpg,臺南市,麻豆區,23.190226,120.26043,臺南市麻豆區南勢里關帝廟60號
安平燈塔,/hotspots/taiwan_img/安平燈塔.jpg,臺南市,安平區,22.991041,120.14729,臺南市安平區漁光路202號
海山館,/hotspots/taiwan_img/海山館.jpg,臺南市,安平區,23.001414,120.16263,臺南市安平區效忠街52巷3號
水晶教堂,/hotspots/taiwan_img/水晶教堂.jpg,臺南市,北門區,23.26428,120.12269,臺南市北門區北門里200號
碧雲寺,/hotspots/taiwan_img/碧雲寺.jpg,臺南市,白河區,23.325231,120.48085,臺南市白河區仙草里火山路1號
錢來也雜貨店,/hotspots/taiwan_img/錢來也雜貨店.jpg,臺南市,北門區,23.268065,120.12395,臺南市北門區舊埕187號
水火同源,/hotspots/taiwan_img/水火同源.jpg,臺南市,白河區,23.322131,120.48504,臺南市白河區關嶺里18號
嶺頂公園,/hotspots/taiwan_img/嶺頂公園.jpg,臺南市,白河區,23.33812,120.50357,臺南市白河區關嶺里28-3號
八田與一紀念園區,/hotspots/taiwan_img/八田與一紀念園區.jpg,臺南市,官田區,23.213932,120.3648,臺南市官田區嘉南里66號
稻荷咖工作坊,/hotspots/taiwan_img/稻荷咖工作坊.jpg,臺南市,白河區,23.389447,120.43481,臺南市白河區草店里54號
美雅家具觀光工廠,/hotspots/taiwan_img/美雅家具觀光工廠.jpg,臺南市,白河區,23.382015,120.43294,臺南市白河區甘宅101-1號
李子園小舖,/hotspots/taiwan_img/李子園小舖.jpg,臺南市,東山區,23.287118,120.50624,臺南市東山區高原93號
國立臺灣歷史博物館,/hotspots/taiwan_img/國立臺灣歷史博物館.jpg,臺南市,安南區,23.058373,120.23498,臺南市安南區長和路一段250號
西拉雅國家風景區-官田遊客中心,/hotspots/taiwan_img/西拉雅國家風景區-官田遊客中心.jpg,臺南市,官田區,23.18872,120.33542,臺南市官田區官田里福田路99號
雲嘉南濱海國家風景區-七股遊客中心,/hotspots/taiwan_img/雲嘉南濱海國家風景區-七股遊客中心.jpg,臺南市,七股區,23.154107,120.10348,臺南市七股區塩埕里塩埕102-8號
國立臺灣史前文化博物館-南科考古館,/hotspots/taiwan_img/國立臺灣史前文化博物館-南科考古館.jpg,臺南市,新市區,23.100957,120.28355,臺南市新市區南科三路10號
國立臺灣文學館,/hotspots/taiwan_img/國立臺灣文學館.jpg,臺南市,中西區,22.9922,120.20458,臺南市中西區中正路1號(湯德章大道1號)
旗津,/hotspots/taiwan_img/旗津.jpg,高雄市,旗津區,22.614086,120.2697,高雄市旗津區
西子灣,/hotspots/taiwan_img/西子灣.jpg,高雄市,鼓山區,22.625731,120.26374,高雄市鼓山區蓮海路51號
蓮池潭,/hotspots/taiwan_img/蓮池潭.jpg,高雄市,左營區,22.678695,120.29691,高雄市左營區蓮潭路
田寮月世界,/hotspots/taiwan_img/田寮月世界.jpg,高雄市,田寮區,22.885845,120.38996,高雄市田寮區月球路36號
六合觀光夜市,/hotspots/taiwan_img/六合觀光夜市.jpg,高雄市,新興區,22.632075,120.29915,高雄市新興區六合二路與中山一路口
愛河,/hotspots/taiwan_img/愛河.jpg,高雄市,前金區,22.62486,120.28912,高雄市前金區河東路
澄清湖,/hotspots/taiwan_img/澄清湖.jpg,高雄市,鳥松區,22.66036,120.3538,高雄市鳥松區大埤路32號
壽山國家自然公園,/hotspots/taiwan_img/壽山國家自然公園.jpg,高雄市,鼓山區,22.626081,120.27252,高雄市鼓山區萬壽路301號
打狗英國領事館,/hotspots/taiwan_img/打狗英國領事館.jpg,高雄市,鼓山區,22.618866,120.26686,高雄市鼓山區蓮海路20號
高雄85大樓（整修中）,/hotspots/taiwan_img/高雄85大樓（整修中）.jpg,高雄市,苓雅區,22.611047,120.30037,高雄市苓雅區自強三路1號
愛河之心,/hotspots/taiwan_img/愛河之心.jpg,高雄市,三民區,22.652683,120.30316,高雄市三民區博愛一路和同盟一路、二路
茂林國家風景區-新威遊客中心,/hotspots/taiwan_img/茂林國家風景區-新威遊客中心.jpg,高雄市,六龜區,22.891817,120.62343,高雄市六龜區新威里新威171號
高雄港,/hotspots/taiwan_img/高雄港.jpg,高雄市,鼓山區,22.599017,120.28843,高雄市鼓山區臨海二路62號
佛光山,/hotspots/taiwan_img/佛光山.jpg,高雄市,大樹區,22.747516,120.44609,高雄市大樹區興田里興田路153號
香蕉碼頭,/hotspots/taiwan_img/香蕉碼頭.jpg,高雄市,鼓山區,22.618406,120.27856,高雄市鼓山區蓬萊路17號
壽山動物園,/hotspots/taiwan_img/壽山動物園.jpg,高雄市,鼓山區,22.635511,120.27542,高雄市鼓山區萬壽路350號
光之穹頂,/hotspots/taiwan_img/光之穹頂.jpg,高雄市,新興區,22.631388,120.30191,高雄市新興區中山一路115號B1（美麗島捷運站）
高雄孔廟,/hotspots/taiwan_img/高雄孔廟.jpg,高雄市,左營區,22.689238,120.29904,高雄市左營區蓮潭路400號
藤枝國家森林遊樂區,/hotspots/taiwan_img/藤枝國家森林遊樂區.jpg,高雄市,桃源區,23.067729,120.75466,高雄市桃源區寶山巷150號
高雄農場,/hotspots/taiwan_img/高雄農場.jpg,高雄市,美濃區,22.832422,120.53052,高雄市美濃區吉洋里外六寮500號
情人谷,/hotspots/taiwan_img/情人谷.jpg,高雄市,茂林區,22.875865,120.66684,高雄市茂林區
國立科學工藝博物館,/hotspots/taiwan_img/國立科學工藝博物館.jpg,高雄市,三民區,22.640557,120.32171,高雄市三民區九如一路720號
寶來溫泉,/hotspots/taiwan_img/寶來溫泉.jpg,高雄市,六龜區,23.107004,120.70264,高雄市六龜區寶來里
高雄市立美術館,/hotspots/taiwan_img/高雄市立美術館.jpg,高雄市,鼓山區,22.656432,120.28626,高雄市鼓山區美術館路80號
高雄市立歷史博物館,/hotspots/taiwan_img/高雄市立歷史博物館.jpg,高雄市,鹽埕區,22.62695,120.28679,高雄市鹽埕區中正四路272號
義大遊樂世界,/hotspots/taiwan_img/義大遊樂世界.jpg,高雄市,大樹區,22.730787,120.40898,高雄市大樹區學城路一段10號
瑞豐夜市,/hotspots/taiwan_img/瑞豐夜市.jpg,高雄市,左營區,22.666113,120.29978,高雄市左營區裕誠路與南屏路口
高雄美濃-美濃美意情濃,/hotspots/taiwan_img/高雄美濃-美濃美意情濃.jpg,高雄市,美濃區,22.893138,120.51397,高雄市美濃區
高雄燈塔（旗后燈塔）,/hotspots/taiwan_img/高雄燈塔（旗后燈塔）.jpg,高雄市,旗津區,22.615459,120.26495,高雄市旗津區旗下巷34號
不老溫泉,/hotspots/taiwan_img/不老溫泉.jpg,高雄市,六龜區,23.066411,120.68347,高雄市六龜區新發里
城市光廊,/hotspots/taiwan_img/城市光廊.jpg,高雄市,前金區,22.623048,120.29889,高雄市前金區中華三路6號
興中觀光夜市,/hotspots/taiwan_img/興中觀光夜市.jpg,高雄市,苓雅區,22.614854,120.30682,高雄市苓雅區文橫二路
光榮碼頭,/hotspots/taiwan_img/光榮碼頭.jpg,高雄市,苓雅區,22.61842,120.29226,高雄市苓雅區海邊路及新田路口
衛武營國家藝術文化中心,/hotspots/taiwan_img/衛武營國家藝術文化中心.jpg,高雄市,鳳山區,22.623,120.34244,高雄市鳳山區三多一路1號
扇平森林生態科學園,/hotspots/taiwan_img/扇平森林生態科學園.jpg,高雄市,茂林區,22.966686,120.68557,高雄市茂林區扇平林道
原生植物園,/hotspots/taiwan_img/原生植物園.jpg,高雄市,左營區,22.68055,120.3012,高雄市左營區重光路（縱貫鐵路旁）
金獅湖,/hotspots/taiwan_img/金獅湖.jpg,高雄市,三民區,22.662759,120.32959,高雄市三民區金鼎路114巷11-2號
天主教玫瑰堂,/hotspots/taiwan_img/天主教玫瑰堂.jpg,高雄市,苓雅區,22.620324,120.29161,高雄市苓雅區五福三路151號
高雄巨蛋,/hotspots/taiwan_img/高雄巨蛋.jpg,高雄市,左營區,22.668893,120.30279,高雄市左營區博愛二路757號
十八羅漢山,/hotspots/taiwan_img/十八羅漢山.jpg,高雄市,六龜區,22.944361,120.63458,高雄市六龜區省道臺27甲線
元亨寺,/hotspots/taiwan_img/元亨寺.jpg,高雄市,鼓山區,22.639314,120.27796,高雄市鼓山區元亨街7號
洲仔濕地公園,/hotspots/taiwan_img/洲仔濕地公園.jpg,高雄市,左營區,22.680554,120.29821,高雄市左營區環潭路58號
玉山國家公園-梅山遊客中心,/hotspots/taiwan_img/玉山國家公園-梅山遊客中心.jpg,高雄市,桃源區,23.263356,120.82599,高雄市桃源區梅山里梅山巷44-5號
高雄都會公園,/hotspots/taiwan_img/高雄都會公園.jpg,高雄市,楠梓區,22.73199,120.31628,高雄市楠梓區德民路24號
駁二藝術特區,/hotspots/taiwan_img/駁二藝術特區.jpg,高雄市,鹽埕區,22.620005,120.2816,高雄市鹽埕區大勇路1號
半屏湖濕地公園,/hotspots/taiwan_img/半屏湖濕地公園.jpg,高雄市,左營區,22.693325,120.30983,高雄市左營區半屏山後巷
援中港濕地公園,/hotspots/taiwan_img/援中港濕地公園.jpg,高雄市,楠梓區,22.725265,120.26395,高雄市楠梓區堤防道
佛光山佛陀紀念館,/hotspots/taiwan_img/佛光山佛陀紀念館.jpg,高雄市,大樹區,22.75562,120.44524,高雄市大樹區統嶺里統嶺路1號
忠孝觀光夜市,/hotspots/taiwan_img/忠孝觀光夜市.jpg,高雄市,苓雅區,22.621203,120.30762,高雄市苓雅區忠孝二路
高雄市電影館,/hotspots/taiwan_img/高雄市電影館.jpg,高雄市,鹽埕區,22.622435,120.28878,高雄市鹽埕區河西路10號
新客家文化園區,/hotspots/taiwan_img/新客家文化園區.jpg,高雄市,三民區,22.649356,120.29509,高雄市三民區同盟二路215號
高雄市立文化中心,/hotspots/taiwan_img/高雄市立文化中心.jpg,高雄市,苓雅區,22.625777,120.31806,高雄市苓雅區五福一路67號
紅毛港文化園區,/hotspots/taiwan_img/紅毛港文化園區.jpg,高雄市,小港區,22.550687,120.31794,高雄市小港區南星路2808號
高雄市天文教育館,/hotspots/taiwan_img/高雄市天文教育館.jpg,高雄市,小港區,22.56785,120.33769,高雄市小港區平和南路300號
高雄市音樂館,/hotspots/taiwan_img/高雄市音樂館.jpg,高雄市,鹽埕區,22.627425,120.28646,高雄市鹽埕區河西路99號
再見捌捌陸-臺灣眷村文化園區,/hotspots/taiwan_img/再見捌捌陸-臺灣眷村文化園區.jpg,高雄市,左營區,22.69249,120.289,高雄市左營區明德新村2、3、4、10、11號
美濃湖,/hotspots/taiwan_img/美濃湖.jpg,高雄市,美濃區,22.908059,120.55453,高雄市美濃區民權路與泰安路交叉口附近
神威天臺山,/hotspots/taiwan_img/神威天臺山.jpg,高雄市,六龜區,22.889137,120.61765,高雄市六龜區三民路81號
美綠生態園區,/hotspots/taiwan_img/美綠生態園區.jpg,高雄市,美濃區,22.873479,120.58618,高雄市美濃區獅山里竹門14-2號
美濃客家文物館,/hotspots/taiwan_img/美濃客家文物館.jpg,高雄市,美濃區,22.911074,120.55754,高雄市美濃區民族路49-3號
東沙環礁國家公園,/hotspots/taiwan_img/東沙環礁國家公園.jpg,南海東,沙島,20.655335,116.90077,南海東沙島與環礁
十八羅漢山服務區,/hotspots/taiwan_img/十八羅漢山服務區.jpg,高雄市,六龜區,22.950075,120.64184,高雄市六龜區復興巷66號
墾丁國家公園,/hotspots/taiwan_img/墾丁國家公園.jpg,屏東縣,恆春鎮,21.94833,120.77975,屏東縣恆春鎮墾丁路596號
小琉球,/hotspots/taiwan_img/小琉球.jpg,屏東縣,琉球鄉,22.340415,120.37151,屏東縣琉球鄉
大鵬灣國家風景區-大鵬灣遊客中心,/hotspots/taiwan_img/大鵬灣國家風景區-大鵬灣遊客中心.jpg,屏東縣,東港鎮,22.456438,120.4788,屏東縣東港鎮大潭路169號
四重溪溫泉,/hotspots/taiwan_img/四重溪溫泉.jpg,屏東縣,車城鄉,22.095833,120.75027,屏東縣車城鄉
臺灣原住民族文化園區,/hotspots/taiwan_img/臺灣原住民族文化園區.jpg,屏東縣,瑪家鄉,22.706925,120.65291,屏東縣瑪家鄉北葉村風景104號
鵝鑾鼻燈塔,/hotspots/taiwan_img/鵝鑾鼻燈塔.jpg,屏東縣,恆春鎮,21.902214,120.85264,屏東縣恆春鎮鵝鑾里燈塔路90號
雙流國家森林遊樂區,/hotspots/taiwan_img/雙流國家森林遊樂區.jpg,屏東縣,獅子鄉,22.216149,120.79956,屏東縣獅子鄉丹路村丹路二巷23號
恆春古城,/hotspots/taiwan_img/恆春古城.jpg,屏東縣,恆春鎮,22.00086,120.74478,屏東縣恆春鎮
萬金聖母聖殿,/hotspots/taiwan_img/萬金聖母聖殿.jpg,屏東縣,萬巒鄉,22.595081,120.61123,屏東縣萬巒鄉萬興路24號
墾丁國家森林遊樂區,/hotspots/taiwan_img/墾丁國家森林遊樂區.jpg,屏東縣,恆春鎮,21.958963,120.81187,屏東縣恆春鎮公園路201號
國立海洋生物博物館,/hotspots/taiwan_img/國立海洋生物博物館.jpg,屏東縣,車城鄉,22.047071,120.69877,屏東縣車城鄉後灣村後灣路2號
墾丁牧場,/hotspots/taiwan_img/墾丁牧場.jpg,屏東縣,恆春鎮,21.945816,120.80115,屏東縣恆春鎮牧場路1號
茂林國家風景區-禮納里遊客中心,/hotspots/taiwan_img/茂林國家風景區-禮納里遊客中心.jpg,屏東縣,瑪家鄉,22.699775,120.64425,屏東縣瑪家鄉瑪家村和平路一段63號
九棚大沙漠,/hotspots/taiwan_img/九棚大沙漠.jpg,屏東縣,滿州鄉,22.113136,120.88921,屏東縣滿州鄉
瓊麻工業歷史展示區,/hotspots/taiwan_img/瓊麻工業歷史展示區.jpg,屏東縣,恆春鎮,21.96509,120.74177,屏東縣恆春鎮草潭路4號
東港漁港漁產品直銷中心（華僑市場）,/hotspots/taiwan_img/東港漁港漁產品直銷中心（華僑市場）.jpg,屏東縣,東港鎮,22.468089,120.44332,屏東縣東港鎮朝隆路39號
8大森林樂園,/hotspots/taiwan_img/8大森林樂園.jpg,屏東縣,潮州鎮,22.548175,120.55756,屏東縣潮州鎮潮州路800號
貓鼻頭,/hotspots/taiwan_img/貓鼻頭.jpg,屏東縣,恆春鎮,21.922066,120.73796,屏東縣恆春鎮
小墾丁渡假村,/hotspots/taiwan_img/小墾丁渡假村.jpg,屏東縣,滿州鄉,22.026329,120.83212,屏東縣滿州鄉中山路205號
